   222 -0.098900 0.040300 0.041300 -0.340758 0.059404 -0.938273 -0.161158 -0.986921 -0.003942 -0.926235 0.149866 0.345874 -0.006916
   223 -0.098900 0.040300 0.041300 -0.161158 -0.986921 -0.003942 0.340758 -0.059404 0.938273 -0.926235 0.149866 0.345874 -0.000893
   231 -0.101100 0.004400 0.040800 -0.346212 0.009005 -0.938113 0.046851 -0.998541 -0.026868 -0.936986 -0.053254 0.345285 1.004369
   232 -0.101100 0.004400 0.040800 -0.346212 0.009005 -0.938113 0.046851 -0.998541 -0.026868 -0.936986 -0.053254 0.345285 -0.008541
   233 -0.101100 0.004400 0.040800 0.046851 -0.998541 -0.026868 0.346212 -0.009005 0.938113 -0.936986 -0.053254 0.345285 -0.003585
   241 -0.108300 -0.001100 0.007100 -0.067121 -0.010393 -0.997691 0.091554 -0.995791 0.004253 -0.993536 -0.091056 0.067790 1.002856
   242 -0.108300 -0.001100 0.007100 0.091554 -0.995791 0.004253 0.067121 0.010393 0.997691 -0.993536 -0.091056 0.067790 -0.009624
   243 -0.108300 -0.001100 0.007100 -0.067121 -0.010393 -0.997691 0.091554 -0.995791 0.004253 -0.993536 -0.091056 0.067790 -0.002584
   311 -0.086100 0.098800 0.009000 -0.032477 0.116704 -0.992636 -0.487450 -0.868884 -0.086218 -0.872547 0.481059 0.085106 0.995756
   312 -0.086100 0.098800 0.009000 -0.487450 -0.868884 -0.086218 0.032477 -0.116704 0.992636 -0.872547 0.481059 0.085106 -0.014485
   313 -0.086100 0.098800 0.009000 -0.032477 0.116704 -0.992636 -0.487450 -0.868884 -0.086218 -0.872547 0.481059 0.085106 -0.002306
   321 -0.088700 0.075700 0.041200 -0.347315 0.117150 -0.930402 -0.369806 -0.928870 0.021092 -0.861752 0.351393 0.365933 1.001815
   322 -0.088700 0.075700 0.041200 -0.347315 0.117150 -0.930402 -0.369806 -0.928870 0.021092 -0.861752 0.351393 0.365933 -0.003445
   323 -0.088700 0.075700 0.041200 -0.369806 -0.928870 0.021092 0.347315 -0.117150 0.930402 -0.861752 0.351393 0.365933 -0.000664
   331 -0.070200 0.075800 0.070700 -0.590669 0.227221 -0.774261 -0.390924 -0.919991 0.028187 -0.705909 0.319327 0.632236 1.004040
   332 -0.070200 0.075800 0.070700 -0.390924 -0.919991 0.028187 0.590669 -0.227221 0.774261 -0.705909 0.319327 0.632236 -0.007587
   333 -0.070200 0.075800 0.070700 -0.590669 0.227221 -0.774261 -0.390924 -0.919991 0.028187 -0.705909 0.319327 0.632236 0.000116
   341 -0.100300 0.065900 0.008100 -0.068290 0.025444 -0.997341 -0.284429 -0.958684 -0.004990 -0.956262 0.283332 0.072705 0.999913
   342 -0.100300 0.065900 0.008100 -0.284429 -0.958684 -0.004990 0.068290 -0.025444 0.997341 -0.956262 0.283332 0.072705 -0.007020
   343 -0.100300 0.065900 0.008100 -0.068290 0.025444 -0.997341 -0.284429 -0.958684 -0.004990 -0.956262 0.283332 0.072705 -0.003051
   411 -0.080800 0.041300 0.072000 -0.639218 0.048486 -0.767495 -0.132440 -0.990041 0.047739 -0.757537 0.132162 0.639274 1.005062
   412 -0.080800 0.041300 0.072000 -0.132440 -0.990041 0.047739 0.639218 -0.048486 0.767495 -0.757537 0.132162 0.639274 -0.009164
   413 -0.080800 0.041300 0.072000 -0.639218 0.048486 -0.767495 -0.132440 -0.990041 0.047739 -0.757537 0.132162 0.639274 -0.000231
   421 -0.052600 0.040600 0.095200 -0.874933 -0.019709 -0.483842 -0.055668 -0.988458 0.140897 -0.481035 0.150210 0.863738 1.000129
   422 -0.052600 0.040600 0.095200 -0.874933 -0.019709 -0.483842 -0.055668 -0.988458 0.140897 -0.481035 0.150210 0.863738 -0.008261
   423 -0.052600 0.040600 0.095200 -0.055668 -0.988458 0.140897 0.874933 0.019709 0.483842 -0.481035 0.150210 0.863738 -0.002818
   431 -0.053700 0.005900 0.096900 -0.868925 -0.017730 -0.494627 0.026080 -0.999608 -0.010149 -0.494254 -0.021719 0.869046 0.997231
   432 -0.053700 0.005900 0.096900 -0.868925 -0.017730 -0.494627 0.026080 -0.999608 -0.010149 -0.494254 -0.021719 0.869046 -0.008869
   433 -0.053700 0.005900 0.096900 0.026080 -0.999608 -0.010149 0.868925 0.017730 0.494627 -0.494254 -0.021719 0.869046 -0.003203
   441 -0.082900 0.006200 0.072800 -0.643513 0.002394 -0.765431 0.044011 -0.998227 -0.040085 -0.764170 -0.059483 0.642266 1.003752
   442 -0.082900 0.006200 0.072800 0.044011 -0.998227 -0.040085 0.643513 -0.002394 0.765431 -0.764170 -0.059483 0.642266 -0.009433
   443 -0.082900 0.006200 0.072800 -0.643513 0.002394 -0.765431 0.044011 -0.998227 -0.040085 -0.764170 -0.059483 0.642266 -0.000790
   511 -0.063700 0.125400 0.013600 0.018779 0.217681 -0.975839 -0.793420 -0.590647 -0.147043 -0.608384 0.777012 0.161620 0.993989
   512 -0.063700 0.125400 0.013600 -0.793420 -0.590647 -0.147043 -0.018779 -0.217681 0.975839 -0.608384 0.777012 0.161620 -0.008374
   513 -0.063700 0.125400 0.013600 0.018779 0.217681 -0.975839 -0.793420 -0.590647 -0.147043 -0.608384 0.777012 0.161620 -0.002642
   521 -0.033200 0.139700 0.017400 0.010106 0.220295 -0.975381 -0.956622 -0.281891 -0.073564 -0.291157 0.933814 0.207891 0.994632
   522 -0.033200 0.139700 0.017400 -0.956622 -0.281891 -0.073564 -0.010106 -0.220295 0.975381 -0.291157 0.933814 0.207891 -0.006489
   523 -0.033200 0.139700 0.017400 0.010106 0.220295 -0.975381 -0.956622 -0.281891 -0.073564 -0.291157 0.933814 0.207891 -0.005034
   531 -0.033700 0.127400 0.048500 -0.052458 0.470586 -0.880794 -0.961072 -0.263373 -0.083522 -0.271282 0.842124 0.466083 0.998689
   532 -0.033700 0.127400 0.048500 -0.052458 0.470586 -0.880794 -0.961072 -0.263373 -0.083522 -0.271282 0.842124 0.466083 -0.010208
   533 -0.033700 0.127400 0.048500 -0.961072 -0.263373 -0.083522 0.052458 -0.470586 0.880794 -0.271282 0.842124 0.466083 -0.003424
   541 -0.067200 0.108900 0.044300 -0.173090 0.379514 -0.908850 -0.708318 -0.689152 -0.152823 -0.684335 0.617303 0.388102 0.998039
   542 -0.067200 0.108900 0.044300 -0.173090 0.379514 -0.908850 -0.708318 -0.689152 -0.152823 -0.684335 0.617303 0.388102 -0.005648
   543 -0.067200 0.108900 0.044300 -0.708318 -0.689152 -0.152823 0.173090 -0.379514 0.908850 -0.684335 0.617303 0.388102 -0.000497
   611 -0.035800 0.104800 0.075000 -0.007876 0.767445 -0.641066 -0.956651 -0.192409 -0.218627 -0.291131 0.611554 0.735693 1.002375
   612 -0.035800 0.104800 0.075000 -0.956651 -0.192409 -0.218627 0.007876 -0.767445 0.641066 -0.291131 0.611554 0.735693 -0.003454
   613 -0.035800 0.104800 0.075000 -0.007876 0.767445 -0.641066 -0.956651 -0.192409 -0.218627 -0.291131 0.611554 0.735693 -0.000269
   621 0.000100 0.077500 0.096700 0.000201 0.917237 -0.398341 -0.999999 -0.000288 -0.001387 -0.001387 0.398341 0.917236 1.001010
   622 0.000100 0.077500 0.096700 0.000201 0.917237 -0.398341 -0.999999 -0.000288 -0.001387 -0.001387 0.398341 0.917236 -0.004807
   623 0.000100 0.077500 0.096700 -0.999999 -0.000288 -0.001387 -0.000201 -0.917237 0.398341 -0.001387 0.398341 0.917236 -0.000334
   631 -0.018400 0.044000 0.106300 0.008486 0.981220 -0.192704 -0.991319 -0.016938 -0.130386 -0.131200 0.192138 0.972558 0.996981
   632 -0.018400 0.044000 0.106300 -0.991319 -0.016938 -0.130386 -0.008486 -0.981220 0.192704 -0.131200 0.192138 0.972558 -0.006304
   633 -0.018400 0.044000 0.106300 0.008486 0.981220 -0.192704 -0.991319 -0.016938 -0.130386 -0.131200 0.192138 0.972558 -0.003017
   641 -0.036800 0.075300 0.092200 -0.024970 0.896297 -0.442750 -0.952990 -0.155095 -0.260298 -0.301973 0.415437 0.858035 0.999333
   642 -0.036800 0.075300 0.092200 -0.024970 0.896297 -0.442750 -0.952990 -0.155095 -0.260298 -0.301973 0.415437 0.858035 -0.001258
   643 -0.036800 0.075300 0.092200 -0.952990 -0.155095 -0.260298 0.024970 -0.896297 0.442750 -0.301973 0.415437 0.858035 -0.000053
   711 -0.018500 0.010500 0.109600 -0.988948 -0.011917 -0.147786 0.013146 -0.999885 -0.007590 -0.147678 -0.009449 0.988990 0.992414
   712 -0.018500 0.010500 0.109600 0.013146 -0.999885 -0.007590 0.988948 0.011917 0.147786 -0.147678 -0.009449 0.988990 -0.005957
   713 -0.018500 0.010500 0.109600 -0.988948 -0.011917 -0.147786 0.013146 -0.999885 -0.007590 -0.147678 -0.009449 0.988990 -0.000587
   721 0.018600 0.010500 0.109600 0.988143 -0.007346 -0.153363 0.002227 0.999438 -0.033454 0.153522 0.032716 0.987603 0.992988
   722 0.018600 0.010500 0.109600 0.002227 0.999438 -0.033454 -0.988143 0.007346 0.153363 0.153522 0.032716 0.987603 -0.005687
   723 0.018600 0.010500 0.109600 0.988143 -0.007346 -0.153363 0.002227 0.999438 -0.033454 0.153522 0.032716 0.987603 -0.000151
   731 0.018600 -0.023300 0.105900 -0.036220 -0.970903 -0.236719 0.987994 0.000794 -0.154493 0.150186 -0.239473 0.959217 0.991670
   732 0.018600 -0.023300 0.105900 0.987994 0.000794 -0.154493 0.036220 0.970903 0.236719 0.150186 -0.239473 0.959217 -0.009043
   733 0.018600 -0.023300 0.105900 -0.036220 -0.970903 -0.236719 0.987994 0.000794 -0.154493 0.150186 -0.239473 0.959217 -0.002479
   741 -0.018500 -0.023700 0.105800 0.039175 -0.970215 -0.239058 0.991772 0.008494 0.127734 -0.121899 -0.242096 0.962564 0.991641
   742 -0.018500 -0.023700 0.105800 0.991772 0.008494 0.127734 -0.039175 0.970215 0.239058 -0.121899 -0.242096 0.962564 -0.004308
   743 -0.018500 -0.023700 0.105800 0.039175 -0.970215 -0.239058 0.991772 0.008494 0.127734 -0.121899 -0.242096 0.962564 -0.001284
   811 0.000100 0.144500 0.018700 -0.000308 0.252281 -0.967654 -0.999919 -0.012410 -0.002881 -0.012735 0.967574 0.252265 0.988837
   812 0.000100 0.144500 0.018700 -0.999919 -0.012410 -0.002881 0.000308 -0.252281 0.967654 -0.012735 0.967574 0.252265 -0.005698
   813 0.000100 0.144500 0.018700 -0.000308 0.252281 -0.967654 -0.999919 -0.012410 -0.002881 -0.012735 0.967574 0.252265 -0.002129
   821 0.000100 0.131600 0.050000 0.000689 0.503336 -0.864090 -0.999985 -0.004387 -0.003263 -0.005433 0.864080 0.503325 1.000568
   822 0.000100 0.131600 0.050000 0.000689 0.503336 -0.864090 -0.999985 -0.004387 -0.003263 -0.005433 0.864080 0.503325 -0.004924
   823 0.000100 0.131600 0.050000 -0.999985 -0.004387 -0.003263 -0.000689 -0.503336 0.864090 -0.005433 0.864080 0.503325 -0.000317
   911 0.033100 0.139700 0.017300 -0.005365 0.236272 -0.971672 -0.965211 0.252791 0.066814 0.261417 0.938227 0.226696 1.000065
   912 0.033100 0.139700 0.017300 -0.965211 0.252791 0.066814 0.005365 -0.236272 0.971672 0.261417 0.938227 0.226696 -0.004635
   913 0.033100 0.139700 0.017300 -0.005365 0.236272 -0.971672 -0.965211 0.252791 0.066814 0.261417 0.938227 0.226696 -0.001424
   921 0.063800 0.125300 0.013500 -0.021718 0.218261 -0.975649 -0.781704 0.604657 0.152734 0.623269 0.765986 0.157483 1.003218
   922 0.063800 0.125300 0.013500 -0.781704 0.604657 0.152734 0.021718 -0.218261 0.975649 0.623269 0.765986 0.157483 -0.005080
   923 0.063800 0.125300 0.013500 -0.021718 0.218261 -0.975649 -0.781704 0.604657 0.152734 0.623269 0.765986 0.157483 -0.002668
   931 0.067100 0.108800 0.044400 0.179375 0.381009 -0.907004 -0.710398 0.687960 0.148477 0.680554 0.617701 0.394071 1.006695
   932 0.067100 0.108800 0.044400 0.179375 0.381009 -0.907004 -0.710398 0.687960 0.148477 0.680554 0.617701 0.394071 -0.006888
   933 0.067100 0.108800 0.044400 -0.710398 0.687960 0.148477 -0.179375 -0.381009 0.907004 0.680554 0.617701 0.394071 -0.001304
   941 0.033800 0.127300 0.048600 0.057520 0.474968 -0.878121 -0.962855 0.258817 0.076969 0.263831 0.841076 0.472212 1.003136
   942 0.033800 0.127300 0.048600 0.057520 0.474968 -0.878121 -0.962855 0.258817 0.076969 0.263831 0.841076 0.472212 -0.007211
   943 0.033800 0.127300 0.048600 -0.962855 0.258817 0.076969 -0.057520 -0.474968 0.878121 0.263831 0.841076 0.472212 -0.000964
  1011 0.000100 0.109300 0.077100 0.000883 0.759852 -0.650096 -0.999790 -0.012681 -0.016094 -0.020474 0.649974 0.759681 1.003820
  1012 0.000100 0.109300 0.077100 -0.999790 -0.012681 -0.016094 -0.000883 -0.759852 0.650096 -0.020474 0.649974 0.759681 -0.000929
  1013 0.000100 0.109300 0.077100 0.000883 0.759852 -0.650096 -0.999790 -0.012681 -0.016094 -0.020474 0.649974 0.759681 -0.000017
  1021 0.035800 0.104800 0.075000 0.006118 0.766695 -0.641982 -0.960241 0.183712 0.210208 0.279105 0.615172 0.737336 1.005232
  1022 0.035800 0.104800 0.075000 -0.960241 0.183712 0.210208 -0.006118 -0.766695 0.641982 0.279105 0.615172 0.737336 -0.001458
  1023 0.035800 0.104800 0.075000 0.006118 0.766695 -0.641982 -0.960241 0.183712 0.210208 0.279105 0.615172 0.737336 0.000222
  1031 0.036800 0.075200 0.092300 0.030326 0.897534 -0.439901 -0.949903 0.162830 0.266778 0.311071 0.409773 0.857509 1.002048
  1032 0.036800 0.075200 0.092300 0.030326 0.897534 -0.439901 -0.949903 0.162830 0.266778 0.311071 0.409773 0.857509 -0.008232
  1033 0.036800 0.075200 0.092300 -0.949903 0.162830 0.266778 -0.030326 -0.897534 0.439901 0.311071 0.409773 0.857509 -0.001804
  1041 0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.993160 0.009900 0.116395 0.116010 0.200417 0.972825 1.000000
  1042 0.018400 0.044200 0.106200 -0.993160 0.009900 0.116395 0.013699 -0.979661 0.200192 0.116010 0.200417 0.972825 0.000274
  1043 0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.993160 0.009900 0.116395 0.116010 0.200417 0.972825 -0.001273
  1111 0.052500 0.040600 0.095300 0.873369 -0.018341 -0.486713 -0.056084 0.988853 -0.137931 0.483817 0.147762 0.862605 1.001156
  1112 0.052500 0.040600 0.095300 0.873369 -0.018341 -0.486713 -0.056084 0.988853 -0.137931 0.483817 0.147762 0.862605 -0.008691
  1113 0.052500 0.040600 0.095300 -0.056084 0.988853 -0.137931 -0.873369 0.018341 0.486713 0.483817 0.147762 0.862605 -0.004009
  1121 0.080900 0.041300 0.072100 0.641990 0.051644 -0.764972 -0.170057 0.982468 -0.076402 0.747614 0.179138 0.639517 1.003916
  1122 0.080900 0.041300 0.072100 -0.170057 0.982468 -0.076402 -0.641990 -0.051644 0.764972 0.747614 0.179138 0.639517 -0.002830
  1123 0.080900 0.041300 0.072100 0.641990 0.051644 -0.764972 -0.170057 0.982468 -0.076402 0.747614 0.179138 0.639517 -0.000064
  1131 0.082800 0.006100 0.072800 0.639603 0.000705 -0.768705 0.009543 0.999915 0.008894 0.768646 -0.013025 0.639542 1.002531
  1132 0.082800 0.006100 0.072800 0.009543 0.999915 0.008894 -0.639603 -0.000705 0.768705 0.768646 -0.013025 0.639542 -0.004433
  1133 0.082800 0.006100 0.072800 0.639603 0.000705 -0.768705 0.009543 0.999915 0.008894 0.768646 -0.013025 0.639542 0.000177
  1141 0.053500 0.006200 0.097000 0.868682 -0.018157 -0.495038 0.029491 0.999451 0.015099 0.494492 -0.027715 0.868740 0.997962
  1142 0.053500 0.006200 0.097000 0.868682 -0.018157 -0.495038 0.029491 0.999451 0.015099 0.494492 -0.027715 0.868740 -0.008042
  1143 0.053500 0.006200 0.097000 0.029491 0.999451 0.015099 -0.868682 0.018157 0.495038 0.494492 -0.027715 0.868740 -0.002850
  1211 0.086200 0.098600 0.008900 0.046387 0.120107 -0.991677 -0.502479 0.860811 0.080742 0.863343 0.494552 0.100282 1.003095
  1212 0.086200 0.098600 0.008900 -0.502479 0.860811 0.080742 -0.046387 -0.120107 0.991677 0.863343 0.494552 0.100282 -0.005844
  1213 0.086200 0.098600 0.008900 0.046387 0.120107 -0.991677 -0.502479 0.860811 0.080742 0.863343 0.494552 0.100282 -0.002380
  1221 0.100300 0.066000 0.008200 0.071680 0.029026 -0.997005 -0.317543 0.948232 0.004838 0.945532 0.316245 0.077186 1.002404
  1222 0.100300 0.066000 0.008200 -0.317543 0.948232 0.004838 -0.071680 -0.029026 0.997005 0.945532 0.316245 0.077186 -0.006174
  1223 0.100300 0.066000 0.008200 0.071680 0.029026 -0.997005 -0.317543 0.948232 0.004838 0.945532 0.316245 0.077186 -0.005481
  1231 0.088700 0.075700 0.041200 0.347465 0.117225 -0.930337 -0.370614 0.928539 -0.021449 0.861340 0.352249 0.366080 1.004154
  1232 0.088700 0.075700 0.041200 0.347465 0.117225 -0.930337 -0.370614 0.928539 -0.021449 0.861340 0.352249 0.366080 -0.011183
  1233 0.088700 0.075700 0.041200 -0.370614 0.928539 -0.021449 -0.347465 -0.117225 0.930337 0.861340 0.352249 0.366080 -0.004453
  1241 0.069900 0.075800 0.070900 0.611010 0.237343 -0.755206 -0.425206 0.903097 -0.060124 0.667754 0.357854 0.652721 1.005408
  1242 0.069900 0.075800 0.070900 -0.425206 0.903097 -0.060124 -0.611010 -0.237343 0.755206 0.667754 0.357854 0.652721 -0.007722
  1243 0.069900 0.075800 0.070900 0.611010 0.237343 -0.755206 -0.425206 0.903097 -0.060124 0.667754 0.357854 0.652721 -0.000973
  1311 0.098900 0.040400 0.041300 0.342953 0.060592 -0.937396 -0.164184 0.986423 0.003629 0.924889 0.152661 0.348245 1.001822
  1312 0.098900 0.040400 0.041300 0.342953 0.060592 -0.937396 -0.164184 0.986423 0.003629 0.924889 0.152661 0.348245 -0.010026
  1313 0.098900 0.040400 0.041300 -0.164184 0.986423 0.003629 -0.342953 -0.060592 0.937396 0.924889 0.152661 0.348245 -0.001886
  1321 0.107400 0.032900 0.008100 0.061782 0.011291 -0.998026 -0.134468 0.990914 0.002889 0.988990 0.134024 0.062739 0.999336
  1322 0.107400 0.032900 0.008100 -0.134468 0.990914 0.002889 -0.061782 -0.011291 0.998026 0.988990 0.134024 0.062739 -0.009838
  1323 0.107400 0.032900 0.008100 0.061782 0.011291 -0.998026 -0.134468 0.990914 0.002889 0.988990 0.134024 0.062739 -0.002657
  1331 0.108300 -0.001100 0.006800 0.053322 -0.002442 -0.998574 0.056934 0.998378 0.000634 0.996953 -0.056887 0.053375 0.999313
  1332 0.108300 -0.001100 0.006800 0.056934 0.998378 0.000634 -0.053322 0.002442 0.998574 0.996953 -0.056887 0.053375 -0.011929
  1333 0.108300 -0.001100 0.006800 0.053322 -0.002442 -0.998574 0.056934 0.998378 0.000634 0.996953 -0.056887 0.053375 -0.004394
  1341 0.101000 0.004400 0.041000 0.347248 0.008071 -0.937739 0.038893 0.998980 0.022959 0.936967 -0.044444 0.346580 1.000966
  1342 0.101000 0.004400 0.041000 0.347248 0.008071 -0.937739 0.038893 0.998980 0.022959 0.936967 -0.044444 0.346580 -0.006331
  1343 0.101000 0.004400 0.041000 0.038893 0.998980 0.022959 -0.347248 -0.008071 0.937739 0.936967 -0.044444 0.346580 -0.001360
  1411 0.102000 0.063000 -0.026000 -0.008374 0.005249 -0.999951 -0.285000 0.958499 0.007439 0.958491 0.285048 -0.006530 1.001106
  1412 0.102000 0.063000 -0.026000 -0.008374 0.005249 -0.999951 -0.285000 0.958499 0.007439 0.958491 0.285048 -0.006530 -0.001945
  1413 0.102000 0.063000 -0.026000 -0.285000 0.958499 0.007439 0.008374 -0.005249 0.999951 0.958491 0.285048 -0.006530 -0.000940
  1421 0.106500 0.046900 -0.060000 0.014843 0.008821 -0.999851 -0.181204 0.983427 0.005978 0.983333 0.181088 0.016196 1.000232
  1422 0.106500 0.046900 -0.060000 -0.181204 0.983427 0.005978 -0.014843 -0.008821 0.999851 0.983333 0.181088 0.016196 -0.007651
  1423 0.106500 0.046900 -0.060000 0.014843 0.008821 -0.999851 -0.181204 0.983427 0.005978 0.983333 0.181088 0.016196 -0.003731
  1431 0.109800 0.013100 -0.062200 0.029989 0.004569 -0.999540 -0.006580 0.999969 0.004332 0.999529 0.006447 0.030017 0.999894
  1432 0.109800 0.013100 -0.062200 -0.006580 0.999969 0.004332 -0.029989 -0.004569 0.999540 0.999529 0.006447 0.030017 -0.005408
  1433 0.109800 0.013100 -0.062200 0.029989 0.004569 -0.999540 -0.006580 0.999969 0.004332 0.999529 0.006447 0.030017 -0.001263
  1441 0.108300 0.030100 -0.026200 -0.008489 0.004245 -0.999955 -0.108778 0.994052 0.005214 0.994030 0.108818 -0.007976 0.999175
  1442 0.108300 0.030100 -0.026200 -0.008489 0.004245 -0.999955 -0.108778 0.994052 0.005214 0.994030 0.108818 -0.007976 -0.003846
  1443 0.108300 0.030100 -0.026200 -0.108778 0.994052 0.005214 0.008489 -0.004245 0.999955 0.994030 0.108818 -0.007976 -0.000451
  1511 -0.108800 -0.003200 -0.028400 0.022423 0.000955 -0.999748 0.088957 -0.996035 0.000987 -0.995783 -0.088956 -0.022420 1.000617
  1512 -0.108800 -0.003200 -0.028400 0.022423 0.000955 -0.999748 0.088957 -0.996035 0.000987 -0.995783 -0.088956 -0.022420 -0.009782
  1513 -0.108800 -0.003200 -0.028400 0.088957 -0.996035 0.000987 -0.022423 -0.000955 0.999748 -0.995783 -0.088956 -0.022420 -0.000984
  1521 -0.101700 -0.036000 -0.028100 0.031204 0.003928 -0.999505 0.346994 -0.937840 0.007190 -0.937348 -0.347046 -0.030627 1.000999
  1522 -0.101700 -0.036000 -0.028100 0.031204 0.003928 -0.999505 0.346994 -0.937840 0.007190 -0.937348 -0.347046 -0.030627 -0.005207
  1523 -0.101700 -0.036000 -0.028100 0.346994 -0.937840 0.007190 -0.031204 -0.003928 0.999505 -0.937348 -0.347046 -0.030627 -0.000102
  1531 -0.095100 -0.052400 -0.062300 -0.024810 -0.004656 -0.999681 0.449595 -0.893205 -0.006970 -0.892888 -0.449625 0.024254 1.003321
  1532 -0.095100 -0.052400 -0.062300 0.449595 -0.893205 -0.006970 0.024810 0.004656 0.999681 -0.892888 -0.449625 0.024254 -0.008854
  1533 -0.095100 -0.052400 -0.062300 -0.024810 -0.004656 -0.999681 0.449595 -0.893205 -0.006970 -0.892888 -0.449625 0.024254 -0.001558
  1541 -0.106800 -0.020500 -0.062500 -0.028921 -0.001235 -0.999581 0.184194 -0.982881 -0.004127 -0.982464 -0.184237 0.028654 1.001351
  1542 -0.106800 -0.020500 -0.062500 0.184194 -0.982881 -0.004127 0.028921 0.001235 0.999581 -0.982464 -0.184237 0.028654 -0.010205
  1543 -0.106800 -0.020500 -0.062500 -0.028921 -0.001235 -0.999581 0.184194 -0.982881 -0.004127 -0.982464 -0.184237 0.028654 -0.002209
  1611 -0.101700 -0.033900 0.005600 -0.061548 -0.029131 -0.997679 0.338451 -0.940960 0.006647 -0.938970 -0.337257 0.067774 1.002973
  1612 -0.101700 -0.033900 0.005600 0.338451 -0.940960 0.006647 0.061548 0.029131 0.997679 -0.938970 -0.337257 0.067774 -0.004737
  1613 -0.101700 -0.033900 0.005600 -0.061548 -0.029131 -0.997679 0.338451 -0.940960 0.006647 -0.938970 -0.337257 0.067774 -0.000445
  1621 -0.095200 -0.030800 0.039100 -0.319876 -0.056531 -0.945771 0.311491 -0.949009 -0.048538 -0.894802 -0.310125 0.321174 1.004133
  1622 -0.095200 -0.030800 0.039100 -0.319876 -0.056531 -0.945771 0.311491 -0.949009 -0.048538 -0.894802 -0.310125 0.321174 -0.009561
  1623 -0.095200 -0.030800 0.039100 0.311491 -0.949009 -0.048538 0.319876 0.056531 0.945771 -0.894802 -0.310125 0.321174 -0.001550
  1631 -0.078100 -0.062800 0.039400 -0.257711 -0.198350 -0.945644 0.601381 -0.798954 0.003660 -0.756252 -0.567748 0.325184 1.003817
  1632 -0.078100 -0.062800 0.039400 -0.257711 -0.198350 -0.945644 0.601381 -0.798954 0.003660 -0.756252 -0.567748 0.325184 -0.000772
  1633 -0.078100 -0.062800 0.039400 0.601381 -0.798954 0.003660 0.257711 0.198350 0.945644 -0.756252 -0.567748 0.325184 0.000007
  1641 -0.086600 -0.064000 0.005500 -0.057911 -0.046456 -0.997240 0.573847 -0.818948 0.004773 -0.816910 -0.571987 0.074085 1.003051
  1642 -0.086600 -0.064000 0.005500 0.573847 -0.818948 0.004773 0.057911 0.046456 0.997240 -0.816910 -0.571987 0.074085 -0.005685
  1643 -0.086600 -0.064000 0.005500 -0.057911 -0.046456 -0.997240 0.573847 -0.818948 0.004773 -0.816910 -0.571987 0.074085 -0.000794
  1711 -0.075800 -0.079700 -0.062100 -0.010399 -0.024725 -0.999640 0.665010 -0.746746 0.011508 -0.746762 -0.664650 0.024207 1.002058
  1712 -0.075800 -0.079700 -0.062100 0.665010 -0.746746 0.011508 0.010399 0.024725 0.999640 -0.746762 -0.664650 0.024207 -0.005289
